__run_id,__done,alg,subject,energy-pkg,energy-ram,execution-time
run_81_repetition_8,DONE,xz,xz/babel-plugin-transform-exponentiation-operator--babel-plugin-transform-exponentiation-operator-6.24.1.tar.xz,0.23,0.03,0.003803216
run_203_repetition_8,DONE,zstd,zstd/assert-plus--assert-plus-1.0.0.tar.zst,0.19,0.02,0.003474856
run_209_repetition_1,DONE,zstd,zstd/date-fns--date-fns-4.3.0.tar.zst,3.85,0.46,0.057053269
run_163_repetition_0,DONE,zopfli,zopfli/next--next-16.2.6.tgz,80.99,9.58,1.281747753
run_95_repetition_7,DONE,xz,xz/immer--immer-11.1.8.tar.xz,0.76,0.09,0.011605508
run_22_repetition_10,DONE,npm,npm/@ethersproject__abstract-signer--abstract-signer-5.8.0.tgz,0.36,0.04,0.005413704
run_289_repetition_15,DONE,brotli,brotli/next--next-16.2.6.tar.br,22.48,2.77,0.350458804
run_179_repetition_23,DONE,zopfli,zopfli/tailwindcss--tailwindcss-4.3.0.tgz,0.68,0.08,0.010187557
run_14_repetition_11,DONE,npm,npm/split2--split2-4.2.0.tgz,0.32,0.04,0.00486229
run_101_repetition_5,DONE,xz,xz/node-notifier--node-notifier-10.0.1.tar.xz,8.37,0.99,0.131560393
run_102_repetition_26,DONE,xz,xz/path-dirname--path-dirname-1.0.2.tar.xz,0.26,0.03,0.004169719
run_49_repetition_15,DONE,npm,npm/xml2js--xml2js-0.6.2.tgz,2.09,0.24,0.032177152
run_165_repetition_18,DONE,zopfli,zopfli/path-dirname--path-dirname-1.0.2.tgz,0.26,0.03,0.003919881
run_227_repetition_21,DONE,zstd,zstd/node-notifier--node-notifier-10.0.1.tar.zst,1.46,0.16,0.021325048
run_71_repetition_29,DONE,xz,xz/@parcel__watcher--watcher-2.5.6.tar.xz,0.45,0.05,0.007105178
run_193_repetition_3,DONE,zstd,zstd/@ethersproject__abstract-signer--abstract-signer-5.8.0.tar.zst,0.3,0.03,0.003710674
run_158_repetition_3,DONE,zopfli,zopfli/immer--immer-11.1.8.tgz,0.8,0.09,0.011689423
run_84_repetition_15,DONE,xz,xz/dom-accessibility-api--dom-accessibility-api-0.7.1.tar.xz,0.51,0.06,0.007519976
run_295_repetition_2,DONE,brotli,brotli/protobufjs--protobufjs-8.4.2.tar.br,0.86,0.1,0.013144443
run_113_repetition_10,DONE,xz,xz/split2--split2-4.2.0.tar.xz,0.29,0.03,0.004087808
run_76_repetition_19,DONE,xz,xz/@vue__reactivity--reactivity-3.5.34.tar.xz,0.52,0.06,0.007573005
run_220_repetition_4,DONE,zstd,zstd/iconv-lite--iconv-lite-0.7.2.tar.zst,0.36,0.04,0.005338393
run_40_repetition_13,DONE,npm,npm/ts-node--ts-node-10.9.2.tgz,0.78,0.09,0.011492037
run_4_repetition_19,DONE,npm,npm/@types__glob--glob-9.0.0.tgz,0.36,0.04,0.00518117
run_58_repetition_6,DONE,npm,npm/@esbuild__linux-ia32--linux-ia32-0.28.0.tgz,7.34,0.87,0.114540214
run_264_repetition_18,DONE,brotli,brotli/@types__uuid--uuid-11.0.0.tar.br,0.29,0.03,0.00395545
run_34_repetition_0,DONE,npm,npm/react-error-overlay--react-error-overlay-6.1.0.tgz,0.55,0.06,0.008324294
run_135_repetition_29,DONE,zopfli,zopfli/@radix-ui__primitive--primitive-1.1.3.tgz,0.26,0.03,0.003897512
run_286_repetition_29,DONE,brotli,brotli/libphonenumber-js--libphonenumber-js-1.13.3.tar.br,1.94,0.23,0.02979687
run_181_repetition_1,DONE,zopfli,zopfli/ts-node--ts-node-10.9.2.tgz,0.7,0.08,0.01095708
run_287_repetition_14,DONE,brotli,brotli/linkify-it--linkify-it-5.0.1.tar.br,0.32,0.04,0.004242685
run_98_repetition_0,DONE,xz,xz/linkify-it--linkify-it-5.0.1.tar.xz,0.32,0.04,0.004719111
run_231_repetition_6,DONE,zstd,zstd/prop-types--prop-types-15.8.1.tar.zst,0.23,0.03,0.003707333
run_177_repetition_22,DONE,zopfli,zopfli/strict-uri-encode--strict-uri-encode-2.0.0.tgz,0.25,0.03,0.003680043
run_90_repetition_23,DONE,xz,xz/got--got-15.0.5.tar.xz,0.65,0.07,0.009890357
run_265_repetition_15,DONE,brotli,brotli/@vue__reactivity--reactivity-3.5.34.tar.br,0.36,0.04,0.005477805
run_178_repetition_1,DONE,zopfli,zopfli/style-loader--style-loader-4.0.0.tgz,0.29,0.03,0.004077891
run_86_repetition_12,DONE,xz,xz/eslint-config-react-app--eslint-config-react-app-7.0.1.tar.xz,0.29,0.03,0.004591231
run_178_repetition_26,DONE,zopfli,zopfli/style-loader--style-loader-4.0.0.tgz,0.26,0.03,0.004143341
run_128_repetition_10,DONE,zopfli,zopfli/@esbuild__linux-ia32--linux-ia32-0.28.0.tgz,7.56,0.89,0.119226718
run_186_repetition_14,DONE,zopfli,zopfli/workbox-routing--workbox-routing-7.4.1.tgz,0.42,0.05,0.006339386
run_111_repetition_8,DONE,xz,xz/shallowequal--shallowequal-1.1.0.tar.xz,0.29,0.03,0.004521644
run_120_repetition_18,DONE,xz,xz/watchpack-chokidar2--watchpack-chokidar2-2.0.1.tar.xz,0.26,0.03,0.00376893
run_225_repetition_26,DONE,zstd,zstd/lodash-es--lodash-es-4.18.1.tar.zst,0.48,0.06,0.007349379
run_230_repetition_22,DONE,zstd,zstd/prismjs--prismjs-1.30.0.tar.zst,0.75,0.09,0.01148481
run_207_repetition_13,DONE,zstd,zstd/babel-plugin-transform-exponentiation-operator--babel-plugin-transform-exponentiation-operator-6.24.1.tar.zst,0.22,0.03,0.003286019
run_283_repetition_9,DONE,brotli,brotli/iconv-lite--iconv-lite-0.7.2.tar.br,0.49,0.06,0.007356278
run_272_repetition_7,DONE,brotli,brotli/date-fns--date-fns-4.3.0.tar.br,3.88,0.47,0.05984661
run_138_repetition_29,DONE,zopfli,zopfli/@types__uuid--uuid-11.0.0.tgz,0.26,0.03,0.003762572
run_104_repetition_14,DONE,xz,xz/prismjs--prismjs-1.30.0.tar.xz,2.78,0.33,0.043012816
run_143_repetition_23,DONE,zopfli,zopfli/babel-plugin-check-es2015-constants--babel-plugin-check-es2015-constants-6.22.0.tgz,0.25,0.03,0.00380678
run_223_repetition_4,DONE,zstd,zstd/libphonenumber-js--libphonenumber-js-1.13.3.tar.zst,1.61,0.2,0.024207512
run_154_repetition_14,DONE,zopfli,zopfli/has-to-string-tag-x--has-to-string-tag-x-2.1.2.tgz,0.29,0.03,0.004476384
run_213_repetition_21,DONE,zstd,zstd/eslint-plugin-import--eslint-plugin-import-2.32.0.tar.zst,0.58,0.07,0.008959857
run_214_repetition_19,DONE,zstd,zstd/ethers--ethers-6.16.0.tar.zst,2.23,0.26,0.032962658
run_195_repetition_19,DONE,zstd,zstd/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.zst,30.31,3.61,0.456673427
run_215_repetition_28,DONE,zstd,zstd/fetch-blob--fetch-blob-4.0.0.tar.zst,0.26,0.03,0.003437128
run_25_repetition_29,DONE,npm,npm/encoding-sniffer--encoding-sniffer-1.0.2.tgz,0.39,0.05,0.005801686
run_255_repetition_4,DONE,brotli,brotli/@eslint__eslintrc--eslintrc-3.3.5.tar.br,0.42,0.05,0.006366805
run_46_repetition_0,DONE,npm,npm/@modelcontextprotocol__sdk--sdk-1.29.0.tgz,2.3,0.26,0.035055022
run_97_repetition_24,DONE,xz,xz/libphonenumber-js--libphonenumber-js-1.13.3.tar.xz,4.28,0.51,0.066928366
run_142_repetition_6,DONE,zopfli,zopfli/babel-helper-get-function-arity--babel-helper-get-function-arity-6.24.1.tgz,0.26,0.03,0.003729196
run_20_repetition_29,DONE,npm,npm/linkify-it--linkify-it-5.0.1.tgz,0.32,0.04,0.005021133
run_158_repetition_29,DONE,zopfli,zopfli/immer--immer-11.1.8.tgz,0.83,0.09,0.012060835
run_225_repetition_16,DONE,zstd,zstd/lodash-es--lodash-es-4.18.1.tar.zst,0.45,0.05,0.007273235
run_302_repetition_9,DONE,brotli,brotli/split2--split2-4.2.0.tar.br,0.29,0.03,0.00405593
run_64_repetition_23,DONE,xz,xz/@babel__plugin-transform-regexp-modifiers--plugin-transform-regexp-modifiers-7.28.6.tar.xz,0.26,0.03,0.003963439
run_88_repetition_15,DONE,xz,xz/ethers--ethers-6.16.0.tar.xz,6.66,0.79,0.104597193
run_306_repetition_11,DONE,brotli,brotli/tar--tar-7.5.15.tar.br,0.8,0.09,0.011855453
run_40_repetition_2,DONE,npm,npm/ts-node--ts-node-10.9.2.tgz,0.74,0.08,0.011427322
run_232_repetition_20,DONE,zstd,zstd/protobufjs--protobufjs-8.4.2.tar.zst,0.73,0.09,0.011327372
run_156_repetition_18,DONE,zopfli,zopfli/html-escaper--html-escaper-3.0.3.tgz,0.23,0.03,0.003822385
run_9_repetition_29,DONE,npm,npm/remove-trailing-separator--remove-trailing-separator-1.1.0.tgz,0.32,0.04,0.004774838
run_122_repetition_0,DONE,xz,xz/whatwg-mimetype--whatwg-mimetype-5.0.0.tar.xz,0.29,0.03,0.00456229
run_199_repetition_6,DONE,zstd,zstd/@sindresorhus__is--is-8.1.0.tar.zst,0.26,0.03,0.003823186
run_83_repetition_29,DONE,xz,xz/date-fns--date-fns-4.3.0.tar.xz,9.63,1.15,0.151077324
run_114_repetition_6,DONE,xz,xz/strict-uri-encode--strict-uri-encode-2.0.0.tar.xz,0.22,0.03,0.00357795
run_267_repetition_23,DONE,brotli,brotli/aws-sdk--aws-sdk-2.1693.0.tar.br,13.0,1.58,0.20188732
run_239_repetition_22,DONE,zstd,zstd/split2--split2-4.2.0.tar.zst,0.23,0.03,0.003425055
run_283_repetition_0,DONE,brotli,brotli/iconv-lite--iconv-lite-0.7.2.tar.br,0.47,0.06,0.007527486
run_100_repetition_23,DONE,xz,xz/next--next-16.2.6.tar.xz,72.79,8.66,1.144281467
run_303_repetition_5,DONE,brotli,brotli/strict-uri-encode--strict-uri-encode-2.0.0.tar.br,0.3,0.04,0.004065896
run_298_repetition_25,DONE,brotli,brotli/remove-trailing-separator--remove-trailing-separator-1.1.0.tar.br,0.26,0.03,0.003824498
run_210_repetition_21,DONE,zstd,zstd/dom-accessibility-api--dom-accessibility-api-0.7.1.tar.zst,0.26,0.03,0.004481045
run_253_repetition_18,DONE,brotli,brotli/@babel__plugin-transform-regexp-modifiers--plugin-transform-regexp-modifiers-7.28.6.tar.br,0.25,0.03,0.003907394
run_202_repetition_22,DONE,zstd,zstd/@vue__reactivity--reactivity-3.5.34.tar.zst,0.26,0.03,0.004416255
run_227_repetition_19,DONE,zstd,zstd/node-notifier--node-notifier-10.0.1.tar.zst,1.4,0.16,0.020883694
run_58_repetition_9,DONE,npm,npm/@esbuild__linux-ia32--linux-ia32-0.28.0.tgz,7.33,0.87,0.114639983
run_267_repetition_29,DONE,brotli,brotli/aws-sdk--aws-sdk-2.1693.0.tar.br,12.81,1.57,0.19971013
run_232_repetition_1,DONE,zstd,zstd/protobufjs--protobufjs-8.4.2.tar.zst,0.74,0.09,0.011103642
run_265_repetition_6,DONE,brotli,brotli/@vue__reactivity--reactivity-3.5.34.tar.br,0.33,0.04,0.005196184
run_210_repetition_8,DONE,zstd,zstd/dom-accessibility-api--dom-accessibility-api-0.7.1.tar.zst,0.32,0.04,0.004457718
run_163_repetition_10,DONE,zopfli,zopfli/next--next-16.2.6.tgz,81.07,9.63,1.281710495
run_4_repetition_8,DONE,npm,npm/@types__glob--glob-9.0.0.tgz,0.36,0.04,0.005199571
run_237_repetition_24,DONE,zstd,zstd/shallowequal--shallowequal-1.1.0.tar.zst,0.22,0.03,0.003313599
run_120_repetition_28,DONE,xz,xz/watchpack-chokidar2--watchpack-chokidar2-2.0.1.tar.xz,0.28,0.03,0.003602588
run_181_repetition_6,DONE,zopfli,zopfli/ts-node--ts-node-10.9.2.tgz,0.69,0.08,0.011102122
run_279_repetition_18,DONE,brotli,brotli/got--got-15.0.5.tar.br,0.38,0.05,0.005955657
run_152_repetition_26,DONE,zopfli,zopfli/fetch-blob--fetch-blob-4.0.0.tgz,0.26,0.03,0.003990258
run_65_repetition_14,DONE,xz,xz/@esbuild__linux-ia32--linux-ia32-0.28.0.tar.xz,21.6,2.54,0.338063309
run_294_repetition_17,DONE,brotli,brotli/prop-types--prop-types-15.8.1.tar.br,0.32,0.04,0.004719332
run_57_repetition_9,DONE,npm,npm/date-fns--date-fns-4.3.0.tgz,16.24,1.9,0.252168859
run_43_repetition_29,DONE,npm,npm/jiti--jiti-2.7.0.tgz,1.21,0.14,0.0185605
run_67_repetition_13,DONE,xz,xz/@ethersproject__abstract-signer--abstract-signer-5.8.0.tar.xz,0.36,0.04,0.005023873
run_37_repetition_10,DONE,npm,npm/@aws-cdk__cloud-assembly-schema--cloud-assembly-schema-53.27.0.tgz,0.68,0.08,0.010485202
run_2_repetition_0,DONE,npm,npm/babel-helper-get-function-arity--babel-helper-get-function-arity-6.24.1.tgz,0.29,0.03,0.00463383
run_171_repetition_19,DONE,zopfli,zopfli/react-error-overlay--react-error-overlay-6.1.0.tgz,0.55,0.06,0.007662338
run_134_repetition_5,DONE,zopfli,zopfli/@parcel__watcher--watcher-2.5.6.tgz,0.35,0.04,0.005356369
run_280_repetition_17,DONE,brotli,brotli/has-to-string-tag-x--has-to-string-tag-x-2.1.2.tar.br,0.32,0.03,0.004712517
run_148_repetition_16,DONE,zopfli,zopfli/encoding-sniffer--encoding-sniffer-1.0.2.tgz,0.33,0.04,0.005055845
run_169_repetition_5,DONE,zopfli,zopfli/protobufjs--protobufjs-8.4.2.tgz,1.9,0.22,0.02985644
run_257_repetition_11,DONE,brotli,brotli/@modelcontextprotocol__sdk--sdk-1.29.0.tar.br,1.06,0.13,0.01638246
run_306_repetition_29,DONE,brotli,brotli/tar--tar-7.5.15.tar.br,0.74,0.09,0.011598541
run_313_repetition_25,DONE,brotli,brotli/workbox-streams--workbox-streams-7.4.1.tar.br,0.32,0.04,0.004865084
run_282_repetition_21,DONE,brotli,brotli/html-escaper--html-escaper-3.0.3.tar.br,0.26,0.03,0.003903779
run_185_repetition_14,DONE,zopfli,zopfli/whatwg-mimetype--whatwg-mimetype-5.0.0.tgz,0.25,0.03,0.004127245
run_39_repetition_23,DONE,npm,npm/iconv-lite--iconv-lite-0.7.2.tgz,0.52,0.06,0.008139345
run_218_repetition_21,DONE,zstd,zstd/highlight.js--highlight.js-11.11.1.tar.zst,1.28,0.15,0.018822648
run_129_repetition_22,DONE,zopfli,zopfli/@eslint__eslintrc--eslintrc-3.3.5.tgz,0.57,0.07,0.009068956
run_88_repetition_9,DONE,xz,xz/ethers--ethers-6.16.0.tar.xz,6.71,0.79,0.105068229
run_45_repetition_18,DONE,npm,npm/prismjs--prismjs-1.30.0.tgz,1.9,0.22,0.028977926
run_285_repetition_4,DONE,brotli,brotli/jiti--jiti-2.7.0.tar.br,0.83,0.1,0.012198611
run_76_repetition_26,DONE,xz,xz/@vue__reactivity--reactivity-3.5.34.tar.xz,0.52,0.06,0.007348298
run_107_repetition_27,DONE,xz,xz/react-dom--react-dom-19.2.6.tar.xz,2.49,0.3,0.039240195
run_218_repetition_8,DONE,zstd,zstd/highlight.js--highlight.js-11.11.1.tar.zst,1.27,0.15,0.018921753
run_34_repetition_4,DONE,npm,npm/react-error-overlay--react-error-overlay-6.1.0.tgz,0.58,0.06,0.008014093
run_269_repetition_5,DONE,brotli,brotli/babel-plugin-check-es2015-constants--babel-plugin-check-es2015-constants-6.22.0.tar.br,0.33,0.03,0.004097673
run_187_repetition_14,DONE,zopfli,zopfli/workbox-streams--workbox-streams-7.4.1.tgz,0.32,0.04,0.004816309
run_88_repetition_7,DONE,xz,xz/ethers--ethers-6.16.0.tar.xz,6.77,0.8,0.105945212
run_234_repetition_5,DONE,zstd,zstd/react-error-overlay--react-error-overlay-6.1.0.tar.zst,0.39,0.05,0.005461134
run_197_repetition_9,DONE,zstd,zstd/@parcel__watcher--watcher-2.5.6.tar.zst,0.29,0.03,0.004096652
run_41_repetition_9,DONE,npm,npm/immer--immer-11.1.8.tgz,0.77,0.09,0.012395561
run_118_repetition_16,DONE,xz,xz/ts-node--ts-node-10.9.2.tar.xz,1.15,0.13,0.017416359
run_137_repetition_5,DONE,zopfli,zopfli/@types__glob--glob-9.0.0.tgz,0.25,0.03,0.003876356
run_131_repetition_4,DONE,zopfli,zopfli/@modelcontextprotocol__sdk--sdk-1.29.0.tgz,2.53,0.3,0.039642821
run_168_repetition_18,DONE,zopfli,zopfli/prop-types--prop-types-15.8.1.tgz,0.32,0.04,0.004493303
run_247_repetition_10,DONE,zstd,zstd/webpack--webpack-5.107.1.tar.zst,1.54,0.18,0.02287251
run_122_repetition_10,DONE,xz,xz/whatwg-mimetype--whatwg-mimetype-5.0.0.tar.xz,0.32,0.04,0.004652931
run_217_repetition_24,DONE,zstd,zstd/has-to-string-tag-x--has-to-string-tag-x-2.1.2.tar.zst,0.26,0.03,0.003947006
run_202_repetition_18,DONE,zstd,zstd/@vue__reactivity--reactivity-3.5.34.tar.zst,0.32,0.03,0.004417797
run_145_repetition_28,DONE,zopfli,zopfli/client-only--client-only-0.0.1.tgz,0.26,0.03,0.003497441
run_258_repetition_14,DONE,brotli,brotli/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.br,40.25,4.86,0.630786789
run_56_repetition_24,DONE,npm,npm/ethers--ethers-6.16.0.tgz,6.9,0.82,0.107225409
run_302_repetition_26,DONE,brotli,brotli/split2--split2-4.2.0.tar.br,0.27,0.03,0.003961647
run_146_repetition_16,DONE,zopfli,zopfli/date-fns--date-fns-4.3.0.tgz,12.22,1.46,0.193263361
run_295_repetition_3,DONE,brotli,brotli/protobufjs--protobufjs-8.4.2.tar.br,0.86,0.1,0.013010594
run_40_repetition_9,DONE,npm,npm/ts-node--ts-node-10.9.2.tgz,0.78,0.09,0.011551966
run_39_repetition_4,DONE,npm,npm/iconv-lite--iconv-lite-0.7.2.tgz,0.51,0.06,0.008298932
run_91_repetition_3,DONE,xz,xz/has-to-string-tag-x--has-to-string-tag-x-2.1.2.tar.xz,0.38,0.05,0.0059153
run_90_repetition_1,DONE,xz,xz/got--got-15.0.5.tar.xz,0.64,0.08,0.009979096
run_132_repetition_28,DONE,zopfli,zopfli/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tgz,73.66,8.73,1.164300922
run_117_repetition_6,DONE,xz,xz/tar--tar-7.5.15.tar.xz,1.63,0.19,0.025386569
run_231_repetition_23,DONE,zstd,zstd/prop-types--prop-types-15.8.1.tar.zst,0.26,0.03,0.003568935
run_221_repetition_5,DONE,zstd,zstd/immer--immer-11.1.8.tar.zst,0.42,0.05,0.005858021
run_98_repetition_9,DONE,xz,xz/linkify-it--linkify-it-5.0.1.tar.xz,0.35,0.04,0.004972055
run_71_repetition_9,DONE,xz,xz/@parcel__watcher--watcher-2.5.6.tar.xz,0.48,0.05,0.006674704
run_230_repetition_2,DONE,zstd,zstd/prismjs--prismjs-1.30.0.tar.zst,0.8,0.09,0.011737296
run_194_repetition_20,DONE,zstd,zstd/@modelcontextprotocol__sdk--sdk-1.29.0.tar.zst,0.97,0.11,0.014767571
run_241_repetition_10,DONE,zstd,zstd/style-loader--style-loader-4.0.0.tar.zst,0.26,0.03,0.003539016
run_152_repetition_17,DONE,zopfli,zopfli/fetch-blob--fetch-blob-4.0.0.tgz,0.26,0.03,0.003699059
run_277_repetition_11,DONE,brotli,brotli/ethers--ethers-6.16.0.tar.br,2.76,0.33,0.043369734
run_268_repetition_0,DONE,brotli,brotli/babel-helper-get-function-arity--babel-helper-get-function-arity-6.24.1.tar.br,0.26,0.03,0.003566518
run_36_repetition_17,DONE,npm,npm/lodash-es--lodash-es-4.18.1.tgz,1.56,0.18,0.023899988
run_255_repetition_5,DONE,brotli,brotli/@eslint__eslintrc--eslintrc-3.3.5.tar.br,0.43,0.05,0.006414863
run_174_repetition_12,DONE,zopfli,zopfli/shallowequal--shallowequal-1.1.0.tgz,0.26,0.03,0.003692448
run_138_repetition_0,DONE,zopfli,zopfli/@types__uuid--uuid-11.0.0.tgz,0.26,0.03,0.003527818
run_310_repetition_8,DONE,brotli,brotli/webpack--webpack-5.107.1.tar.br,1.93,0.23,0.029189074
run_161_repetition_4,DONE,zopfli,zopfli/linkify-it--linkify-it-5.0.1.tgz,0.23,0.03,0.003779161
run_111_repetition_19,DONE,xz,xz/shallowequal--shallowequal-1.1.0.tar.xz,0.29,0.03,0.004011182
run_155_repetition_17,DONE,zopfli,zopfli/highlight.js--highlight.js-11.11.1.tgz,3.59,0.43,0.056232025
run_113_repetition_27,DONE,xz,xz/split2--split2-4.2.0.tar.xz,0.3,0.03,0.004036635
run_141_repetition_22,DONE,zopfli,zopfli/aws-sdk--aws-sdk-2.1693.0.tgz,38.31,4.57,0.605089711
run_3_repetition_17,DONE,npm,npm/@types__uuid--uuid-11.0.0.tgz,0.34,0.04,0.005434064
run_75_repetition_26,DONE,xz,xz/@types__uuid--uuid-11.0.0.tar.xz,0.26,0.03,0.00393949
run_208_repetition_13,DONE,zstd,zstd/client-only--client-only-0.0.1.tar.zst,0.22,0.03,0.003307093
run_8_repetition_15,DONE,npm,npm/@babel__plugin-transform-regexp-modifiers--plugin-transform-regexp-modifiers-7.28.6.tgz,0.33,0.03,0.004741615
run_196_repetition_14,DONE,zstd,zstd/@opentelemetry__semantic-conventions--semantic-conventions-1.41.1.tar.zst,1.62,0.19,0.024496352
run_193_repetition_20,DONE,zstd,zstd/@ethersproject__abstract-signer--abstract-signer-5.8.0.tar.zst,0.26,0.03,0.003831584
run_241_repetition_17,DONE,zstd,zstd/style-loader--style-loader-4.0.0.tar.zst,0.23,0.03,0.003591675
run_303_repetition_14,DONE,brotli,brotli/strict-uri-encode--strict-uri-encode-2.0.0.tar.br,0.29,0.03,0.003858248
run_8_repetition_17,DONE,npm,npm/@babel__plugin-transform-regexp-modifiers--plugin-transform-regexp-modifiers-7.28.6.tgz,0.32,0.04,0.004568851
run_294_repetition_8,DONE,brotli,brotli/prop-types--prop-types-15.8.1.tar.br,0.26,0.03,0.004437304
run_241_repetition_5,DONE,zstd,zstd/style-loader--style-loader-4.0.0.tar.zst,0.26,0.03,0.003961175
run_50_repetition_3,DONE,npm,npm/react-dom--react-dom-19.2.6.tgz,3.49,0.42,0.054424274
run_313_repetition_29,DONE,brotli,brotli/workbox-streams--workbox-streams-7.4.1.tar.br,0.36,0.04,0.005246946
run_269_repetition_28,DONE,brotli,brotli/babel-plugin-check-es2015-constants--babel-plugin-check-es2015-constants-6.22.0.tar.br,0.36,0.04,0.004310963
run_152_repetition_4,DONE,zopfli,zopfli/fetch-blob--fetch-blob-4.0.0.tgz,0.26,0.03,0.003975852
run_11_repetition_29,DONE,npm,npm/shallowequal--shallowequal-1.1.0.tgz,0.29,0.03,0.0047234
run_169_repetition_15,DONE,zopfli,zopfli/protobufjs--protobufjs-8.4.2.tgz,1.9,0.22,0.029866977
run_175_repetition_17,DONE,zopfli,zopfli/source-list-map--source-list-map-2.0.1.tgz,0.26,0.03,0.003948274
run_151_repetition_13,DONE,zopfli,zopfli/ethers--ethers-6.16.0.tgz,7.37,0.88,0.116562741
run_91_repetition_7,DONE,xz,xz/has-to-string-tag-x--has-to-string-tag-x-2.1.2.tar.xz,0.38,0.05,0.006033265
run_242_repetition_3,DONE,zstd,zstd/tailwindcss--tailwindcss-4.3.0.tar.zst,0.39,0.05,0.005866619
run_207_repetition_24,DONE,zstd,zstd/babel-plugin-transform-exponentiation-operator--babel-plugin-transform-exponentiation-operator-6.24.1.tar.zst,0.23,0.03,0.003346135
run_115_repetition_16,DONE,xz,xz/style-loader--style-loader-4.0.0.tar.xz,0.32,0.04,0.004941576
run_289_repetition_7,DONE,brotli,brotli/next--next-16.2.6.tar.br,22.84,2.82,0.354065115
run_302_repetition_4,DONE,brotli,brotli/split2--split2-4.2.0.tar.br,0.28,0.04,0.004349272
run_222_repetition_9,DONE,zstd,zstd/jiti--jiti-2.7.0.tar.zst,0.61,0.07,0.009584901
run_174_repetition_11,DONE,zopfli,zopfli/shallowequal--shallowequal-1.1.0.tgz,0.23,0.03,0.003478548
run_100_repetition_3,DONE,xz,xz/next--next-16.2.6.tar.xz,73.14,8.74,1.147323709
run_59_repetition_18,DONE,npm,npm/typescript--typescript-6.0.3.tgz,11.24,1.32,0.17502656
run_27_repetition_23,DONE,npm,npm/has-to-string-tag-x--has-to-string-tag-x-2.1.2.tgz,0.35,0.04,0.005326863
run_32_repetition_0,DONE,npm,npm/@vue__reactivity--reactivity-3.5.34.tgz,0.45,0.05,0.007136983
run_50_repetition_29,DONE,npm,npm/react-dom--react-dom-19.2.6.tgz,3.49,0.41,0.054354078
run_195_repetition_17,DONE,zstd,zstd/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.zst,30.35,3.56,0.456901423
run_250_repetition_20,DONE,zstd,zstd/workbox-streams--workbox-streams-7.4.1.tar.zst,0.26,0.03,0.004379545
run_284_repetition_26,DONE,brotli,brotli/immer--immer-11.1.8.tar.br,0.45,0.05,0.00657769
run_269_repetition_23,DONE,brotli,brotli/babel-plugin-check-es2015-constants--babel-plugin-check-es2015-constants-6.22.0.tar.br,0.29,0.03,0.003964896
run_21_repetition_16,DONE,npm,npm/style-loader--style-loader-4.0.0.tgz,0.39,0.05,0.005375137
run_307_repetition_10,DONE,brotli,brotli/ts-node--ts-node-10.9.2.tar.br,0.54,0.07,0.008250936
run_120_repetition_19,DONE,xz,xz/watchpack-chokidar2--watchpack-chokidar2-2.0.1.tar.xz,0.26,0.03,0.003784644
run_151_repetition_5,DONE,zopfli,zopfli/ethers--ethers-6.16.0.tgz,7.41,0.87,0.116853758
run_49_repetition_20,DONE,npm,npm/xml2js--xml2js-0.6.2.tgz,2.11,0.25,0.03265523
run_15_repetition_8,DONE,npm,npm/html-escaper--html-escaper-3.0.3.tgz,0.36,0.04,0.005035646
run_243_repetition_25,DONE,zstd,zstd/tar--tar-7.5.15.tar.zst,0.66,0.08,0.009691721
run_240_repetition_17,DONE,zstd,zstd/strict-uri-encode--strict-uri-encode-2.0.0.tar.zst,0.23,0.02,0.003388494
run_220_repetition_0,DONE,zstd,zstd/iconv-lite--iconv-lite-0.7.2.tar.zst,0.35,0.04,0.005223342
run_114_repetition_9,DONE,xz,xz/strict-uri-encode--strict-uri-encode-2.0.0.tar.xz,0.3,0.03,0.004119234
run_214_repetition_13,DONE,zstd,zstd/ethers--ethers-6.16.0.tar.zst,2.26,0.26,0.032997921
run_289_repetition_25,DONE,brotli,brotli/next--next-16.2.6.tar.br,22.52,2.79,0.349498398
run_20_repetition_27,DONE,npm,npm/linkify-it--linkify-it-5.0.1.tgz,0.32,0.04,0.004984237
run_39_repetition_6,DONE,npm,npm/iconv-lite--iconv-lite-0.7.2.tgz,0.52,0.06,0.008024722
run_139_repetition_10,DONE,zopfli,zopfli/@vue__reactivity--reactivity-3.5.34.tgz,0.44,0.05,0.006581973
run_293_repetition_27,DONE,brotli,brotli/prismjs--prismjs-1.30.0.tar.br,1.02,0.12,0.01578696
run_211_repetition_6,DONE,zstd,zstd/encoding-sniffer--encoding-sniffer-1.0.2.tar.zst,0.26,0.03,0.004064509
run_236_repetition_17,DONE,zstd,zstd/resize-observer-polyfill--resize-observer-polyfill-1.5.1.tar.zst,0.3,0.03,0.003991232
run_10_repetition_14,DONE,npm,npm/path-dirname--path-dirname-1.0.2.tgz,0.3,0.03,0.004726831
run_266_repetition_22,DONE,brotli,brotli/assert-plus--assert-plus-1.0.0.tar.br,0.27,0.03,0.00381818
run_168_repetition_13,DONE,zopfli,zopfli/prop-types--prop-types-15.8.1.tgz,0.32,0.04,0.004647357
